Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2733732,00000101,false,Rx,0,8,A5,0D,84,FB,A1,03,40,00,
2733745,00000106,false,Rx,0,8,FE,8D,CC,04,08,00,F6,30,
2733758,0000011E,false,Rx,0,8,5E,0D,00,00,00,00,00,00,
2733771,000001AB,false,Rx,0,8,1C,02,00,02,00,00,05,00,
2733800,0000030D,false,Rx,0,4,04,00,00,00,00,00,00,00,
2744107,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2744133,000000FD,false,Rx,0,8,19,DD,1F,80,00,00,00,00,
2744243,00000104,false,Rx,0,8,85,3D,A6,00,E6,00,00,31,
2744256,00000116,false,Rx,0,8,E3,0D,01,04,00,00,00,FF,
2744269,000001A2,false,Rx,0,8,56,0A,10,00,E1,06,80,13,
2744282,0000031B,false,Rx,0,8,C7,0B,00,00,00,00,00,00,
2744297,1B000013,true,Rx,0,8,13,00,04,01,01,00,00,00,
2744310,000000A7,false,Rx,0,8,81,3A,20,81,FD,11,A8,3E,
2753438,000000A8,false,Rx,0,8,90,AA,3E,58,86,64,48,10,
2753473,00000120,false,Rx,0,8,4B,0D,00,00,01,04,FF,01,
2753487,00000121,false,Rx,0,8,EE,0D,00,C0,35,69,7E,FE,
2753629,00000395,false,Rx,0,8,18,03,40,06,B1,43,4F,1C,
2753642,000003E5,false,Rx,0,8,F7,17,00,00,00,00,00,00,
2753655,000000B1,false,Rx,0,8,44,24,00,00,00,00,00,00,
2753668,000003C8,false,Rx,0,8,00,00,54,24,00,12,00,49,
2753681,00000117,false,Rx,0,8,CA,08,00,40,68,00,00,FF,
2763720,000000A7,false,Rx,0,8,F0,4B,20,81,FD,11,A8,3E,
2763734,000000A8,false,Rx,0,8,5D,AB,3E,58,86,64,48,10,
2763869,0000030B,false,Rx,0,8,10,03,02,00,08,00,00,00,
2763882,0000032A,false,Rx,0,8,D5,0D,00,00,44,04,00,00,
2763895,00000086,false,Rx,0,8,A3,0D,27,00,00,00,00,00,
2763908,0000009F,false,Rx,0,8,90,3D,17,00,03,1B,00,40,
2763921,0000011D,false,Rx,0,8,9F,0F,00,C8,00,00,00,00,
2763934,0000012E,false,Rx,0,8,79,E9,7F,00,FE,00,C0,FF,
2772670,00000121,false,Rx,0,8,7D,0E,00,C0,35,69,7E,FE,
2772684,0000009F,false,Rx,0,8,3C,3E,17,00,03,1B,00,40,
2772816,00000086,false,Rx,0,8,0F,0E,27,00,00,00,00,00,
2772829,00000117,false,Rx,0,8,AE,09,00,40,68,00,00,FF,
2772842,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2772855,00000101,false,Rx,0,8,A6,0F,84,FB,A1,08,40,00,
2772868,00000106,false,Rx,0,8,36,8F,CC,04,08,00,F6,30,
2772882,0000011E,false,Rx,0,8,96,0F,00,00,00,00,00,00,
2782995,0000011D,false,Rx,0,8,DD,00,00,C8,00,00,00,00,
2783019,00000086,false,Rx,0,8,6B,0F,27,00,00,00,00,00,
2783142,0000009F,false,Rx,0,8,58,3F,17,00,03,1B,00,40,
2783155,0000012E,false,Rx,0,8,25,EA,7F,00,FE,00,C0,FF,
2783168,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2783181,000000FD,false,Rx,0,8,71,DF,1F,80,00,00,00,00,
2783194,00000104,false,Rx,0,8,4D,3F,A6,00,E6,00,00,31,
2783207,00000116,false,Rx,0,8,2B,0F,01,04,00,00,00,FF,
2791987,00000117,false,Rx,0,8,02,0A,00,40,68,00,00,FF,
2792002,00000086,false,Rx,0,8,29,00,27,00,00,00,00,00,
2792015,0000009F,false,Rx,0,8,60,30,17,00,03,1C,00,40,
2792028,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2792041,00000101,false,Rx,0,8,E0,00,84,FB,A1,05,40,00,
2792054,00000106,false,Rx,0,8,74,80,CC,04,08,00,F6,30,
2792067,0000011E,false,Rx,0,8,D4,00,00,00,00,00,00,00,
2792080,0000031B,false,Rx,0,8,FE,0C,00,00,00,00,00,00,
2802742,0000011D,false,Rx,0,8,B9,01,00,C8,00,00,00,00,
2802766,00000086,false,Rx,0,8,4D,01,27,00,00,00,00,00,
2802867,0000009F,false,Rx,0,8,7E,31,17,00,03,1B,00,40,
2802880,0000012E,false,Rx,0,8,D1,EB,7F,00,FE,00,C0,FF,
2802893,000003C0,false,Rx,0,4,0A,0A,03,00,00,00,00,00,
2802906,000000AD,false,Rx,0,8,42,EB,BF,FF,00,14,00,00,
2802919,00000040,false,Rx,0,8,8E,05,00,00,C1,00,00,00,
2802932,00000584,false,Rx,0,6,EB,0D,00,00,00,00,00,00,
2812882,00000121,false,Rx,0,8,05,00,00,C0,35,69,7E,FE,
2812895,0000030B,false,Rx,0,8,10,04,02,00,08,00,00,00,
2813030,00000117,false,Rx,0,8,66,0B,00,40,68,00,00,FF,
2813081,00000086,false,Rx,0,8,E1,02,27,00,00,00,00,00,
2813094,0000009F,false,Rx,0,8,D2,32,17,00,03,1B,00,40,
2813121,0000032A,false,Rx,0,8,79,0E,00,00,44,04,00,00,
2813136,1B000010,true,Rx,0,8,10,00,04,05,09,00,00,00,
2813149,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2823247,00000086,false,Rx,0,8,85,03,27,00,00,00,00,00,
2823270,0000009F,false,Rx,0,8,B6,33,17,00,03,1B,00,40,
2825966,0000012E,false,Rx,0,8,72,EC,7F,00,FE,00,C0,FF,
2826081,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2826095,000000FD,false,Rx,0,8,01,D1,1F,80,00,00,00,00,
2826108,00000104,false,Rx,0,8,6B,31,A6,00,E6,00,00,31,
2826121,00000116,false,Rx,0,8,0D,01,01,04,00,00,00,FF,
2826134,00000392,false,Rx,0,8,8A,26,00,00,00,00,00,04,
2826147,000000A7,false,Rx,0,8,C0,32,20,81,FD,11,A8,3E,
2826160,000000A8,false,Rx,0,8,03,A2,3E,58,86,64,50,10,
2836614,00000640,false,Rx,0,8,A0,50,48,62,80,A0,59,01,
2836629,0000065F,false,Rx,0,8,2E,20,00,00,00,00,37,7E,
2836642,00000670,false,Rx,0,8,20,10,00,00,00,01,00,88,
2836656,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2836669,00000101,false,Rx,0,8,28,02,84,FB,A1,05,40,00,
2836682,00000106,false,Rx,0,8,BC,82,CC,04,08,00,F6,30,
2836695,0000011E,false,Rx,0,8,1C,02,00,00,00,00,00,00,
2836708,0000030D,false,Rx,0,4,04,00,00,00,00,00,00,00,
2847102,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2847116,000000FD,false,Rx,0,8,CE,D2,1F,80,00,00,00,00,
2847255,00000104,false,Rx,0,8,C7,32,A6,00,E6,00,00,31,
2847268,00000116,false,Rx,0,8,A1,02,01,04,00,00,00,FF,
2847281,0000031B,false,Rx,0,8,F5,0D,00,00,00,00,00,00,
2847294,00000381,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
2847307,00000382,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,
2847320,000000A7,false,Rx,0,8,64,44,20,81,FD,11,A8,3E,
2856084,000000A8,false,Rx,0,8,98,A4,3E,58,86,64,44,10,
2856216,00000120,false,Rx,0,8,32,02,00,00,01,04,FF,01,
2856231,00000121,false,Rx,0,8,E6,02,00,C0,35,69,7E,FE,
2856244,00000395,false,Rx,0,8,18,0D,40,06,B1,43,4F,1C,
2856258,000003E5,false,Rx,0,8,5A,18,00,00,00,00,00,00,
2856270,000000B1,false,Rx,0,8,8B,25,00,00,00,00,00,00,
2856284,000003C8,false,Rx,0,8,00,00,54,24,00,12,00,4A,
2867215,00000117,false,Rx,0,8,11,0D,00,40,68,00,00,FF,
2867233,00000086,false,Rx,0,8,5E,06,27,00,00,00,00,00,
2869606,0000009F,false,Rx,0,8,17,36,17,00,03,1C,00,40,
2869634,000000AD,false,Rx,0,8,48,E0,BF,FF,00,14,00,00,
2869647,00000040,false,Rx,0,8,22,06,00,00,C1,00,00,00,
2869660,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2869673,00000101,false,Rx,0,8,4C,03,84,FB,A1,05,40,00,
2869686,00000365,false,Rx,0,8,BE,C6,1B,40,8E,02,A8,7A,
2869699,00000106,false,Rx,0,8,D8,83,CC,04,08,00,F6,30,
2869712,0000011E,false,Rx,0,8,78,03,00,00,00,00,00,00,
2880611,1B000012,true,Rx,0,8,12,00,04,01,11,00,00,00,
2880633,000002B7,false,Rx,0,8,92,06,00,00,00,00,00,00,
2880743,0000011D,false,Rx,0,8,06,05,00,C8,00,00,00,00,
2880756,00000086,false,Rx,0,8,1C,09,27,00,00,00,00,00,
2880769,0000009F,false,Rx,0,8,55,39,17,00,03,1C,00,40,
2880782,0000012E,false,Rx,0,8,85,EF,7F,00,FE,00,C0,FF,
2880795,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2880808,000000FD,false,Rx,0,8,2D,D4,1F,80,00,00,00,00,
2890033,00000108,false,Rx,0,8,EF,16,D2,26,56,FE,00,00,
2890056,0000009F,false,Rx,0,8,F9,3A,17,00,03,1C,00,40,
2890070,00000086,false,Rx,0,8,B0,0A,27,00,00,00,00,00,
2890084,00000117,false,Rx,0,8,D9,0F,00,40,68,00,00,FF,
2890210,000006B4,false,Rx,0,8,01,5A,5A,5A,41,55,5A,48,
2890225,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2890238,00000101,false,Rx,0,8,B1,05,84,FB,A1,01,40,00,
2890251,00000106,false,Rx,0,8,AF,85,CC,04,08,00,F6,30,
2898951,0000011D,false,Rx,0,8,AA,06,00,C8,00,00,00,00,
2898976,00000086,false,Rx,0,8,D4,0B,27,00,00,00,00,00,
2898992,0000009F,false,Rx,0,8,9D,3B,17,00,03,1C,00,40,
2899091,0000012E,false,Rx,0,8,AC,E0,7F,00,FE,00,C0,FF,
2899104,000003C0,false,Rx,0,4,BF,0B,03,00,00,00,00,00,
2899117,000000AD,false,Rx,0,8,74,E5,BF,FF,00,14,00,00,
2899130,00000040,false,Rx,0,8,46,07,00,00,C1,00,00,00,
2899143,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2909078,000000A7,false,Rx,0,8,39,3A,E0,80,FD,0D,A8,3E,
2909102,000000A8,false,Rx,0,8,DC,AA,3E,58,86,64,80,10,
2909115,00000120,false,Rx,0,8,B4,05,00,00,01,04,FF,01,
2909215,00000121,false,Rx,0,8,9E,05,00,C0,35,69,7E,FE,
2909228,0000030B,false,Rx,0,8,10,06,02,00,08,00,00,00,
2909241,00000117,false,Rx,0,8,9B,00,00,40,68,00,00,FF,
2909254,00000086,false,Rx,0,8,C7,0C,27,00,00,00,00,00,
2909267,0000009F,false,Rx,0,8,F4,3C,17,00,03,1B,00,40,
2919269,00000106,false,Rx,0,8,03,86,CC,04,08,00,F6,30,
2921008,0000011E,false,Rx,0,8,A3,06,00,00,00,00,00,00,
2921033,000000A7,false,Rx,0,8,F0,3B,20,81,FE,0D,A8,3E,
2921046,000000A8,false,Rx,0,8,59,AB,3E,58,86,64,8C,10,
2921193,0000011D,false,Rx,0,8,CE,07,00,C8,00,00,00,00,
2921207,00000086,false,Rx,0,8,A3,0D,27,00,00,00,00,00,
2921220,0000009F,false,Rx,0,8,90,3D,17,00,03,1B,00,40,
2921233,0000012E,false,Rx,0,8,A2,E1,7F,00,FE,00,C0,FF,
2921246,00000380,false,Rx,0,8,1D,0F,40,00,00,00,00,FF,
2930158,00000116,false,Rx,0,8,1E,06,01,04,00,00,00,FF,
2930183,00000392,false,Rx,0,8,EE,27,00,00,00,00,00,04,
2930197,00000381,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,0F,
2933818,00000382,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,0F,
2933957,000000A7,false,Rx,0,8,30,3C,E0,80,FE,0D,A8,3E,
2933970,000000A8,false,Rx,0,8,9F,AC,3E,58,86,64,98,10,
2933983,0000011B,false,Rx,0,8,00,20,00,00,00,00,00,00,
2933996,00000120,false,Rx,0,8,5B,06,00,00,01,04,FF,01,
2934009,00000121,false,Rx,0,8,99,06,00,C0,35,69,7E,FE,
2934023,000002B7,false,Rx,0,8,C0,07,00,00,00,00,00,00,
2934049,00000391,false,Rx,0,8,19,3F,2A,76,00,28,00,22,
2944565,0000009F,false,Rx,0,8,58,3F,17,00,03,1B,00,40,
2944579,0000012E,false,Rx,0,8,6B,E2,7F,00,FE,00,C0,FF,
2944592,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2944697,000000FD,false,Rx,0,8,9F,D7,1F,80,00,00,00,00,
2944711,00000104,false,Rx,0,8,1C,37,A6,00,E6,00,00,31,
2944723,00000116,false,Rx,0,8,7A,07,01,04,00,00,00,FF,
2944737,000001A2,false,Rx,0,8,B2,0B,10,00,E1,06,80,13,
2944750,0000031B,false,Rx,0,8,74,0F,00,00,00,00,00,00,
2954448,0000009F,false,Rx,0,8,1A,30,17,00,03,1B,00,40,
2954478,00000086,false,Rx,0,8,29,00,27,00,00,00,00,00,
2954492,00000117,false,Rx,0,8,53,02,00,40,68,00,00,FF,
2954505,000000AD,false,Rx,0,8,F7,EA,BF,FF,00,14,00,00,
2954518,00000040,false,Rx,0,8,04,08,00,00,C1,00,00,00,
2954531,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2954544,00000101,false,Rx,0,8,B1,08,84,FB,A1,05,40,00,
2954616,00000365,false,Rx,0,8,BE,C6,1B,40,8D,02,A8,7A,
2965446,000003DB,false,Rx,0,8,50,80,00,00,04,20,01,6F,
2965472,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2965607,000000FD,false,Rx,0,8,58,D8,1F,80,00,00,00,00,
2965620,00000108,false,Rx,0,8,AD,19,D2,26,56,FE,00,00,
2965633,00000104,false,Rx,0,8,5E,38,A6,00,E6,00,00,31,
2965646,00000396,false,Rx,0,8,D4,03,00,11,00,00,00,00,
2965659,00000116,false,Rx,0,8,38,08,01,04,00,00,00,FF,
2965672,000000A7,false,Rx,0,8,62,30,A0,80,FF,09,A8,3E,
2974929,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2974954,00000101,false,Rx,0,8,D5,09,84,FB,A1,05,40,00,
2975090,00000106,false,Rx,0,8,41,89,CC,04,08,00,F6,30,
2975103,0000011E,false,Rx,0,8,E1,09,00,00,00,00,00,00,
2975116,000000A7,false,Rx,0,8,EA,31,A0,80,FF,09,A8,3E,
2975129,000000A8,false,Rx,0,8,97,A1,5E,58,86,64,E4,10,
2975142,000002B7,false,Rx,0,8,12,08,00,00,00,00,00,00,
2975155,0000011D,false,Rx,0,8,44,0A,00,C8,00,00,00,00,
2985235,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
2985258,000000FD,false,Rx,0,8,6A,D9,1F,80,00,00,00,00,
2987893,00000104,false,Rx,0,8,3A,39,A6,00,E6,00,00,31,
2987918,00000116,false,Rx,0,8,5C,09,01,04,00,00,00,FF,
2987931,0000030D,false,Rx,0,4,04,00,00,00,00,00,00,00,
2988044,00000497,false,Rx,0,8,00,60,00,00,64,46,00,20,
2988058,000000A7,false,Rx,0,8,9E,32,A0,80,FF,09,A8,3E,
2988071,000000A8,false,Rx,0,8,9B,A2,5E,58,86,64,F4,10,
2988084,00000120,false,Rx,0,8,56,09,00,00,01,04,FF,01,
2988097,00000121,false,Rx,0,8,F6,09,00,C0,35,69,7E,FE,
2996959,0000031B,false,Rx,0,8,79,00,00,00,00,00,00,00,
2996986,000000A7,false,Rx,0,8,1F,33,A0,80,FF,09,A8,3E,
2997000,000000A8,false,Rx,0,8,3C,A3,5E,58,86,64,F8,10,
2997013,0000011D,false,Rx,0,8,20,0B,00,C8,00,00,00,00,
2997026,00000086,false,Rx,0,8,F2,05,27,00,00,00,00,00,
2997040,0000009F,false,Rx,0,8,C1,35,17,00,03,1B,00,40,
2997053,0000012E,false,Rx,0,8,35,E5,7F,00,FE,00,C0,FF,
2997066,00000380,false,Rx,0,8,5F,00,40,00,00,00,00,FF,
3007612,00000041,false,Rx,0,8,60,02,00,00,00,00,00,00,
3007746,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
3007760,000005F0,false,Rx,0,8,64,00,64,00,00,64,00,00,
3007773,000000FD,false,Rx,0,8,26,DA,1F,80,00,00,00,00,
3007786,00000365,false,Rx,0,8,BE,C6,1B,40,8D,02,A8,7A,
3007799,00000104,false,Rx,0,8,96,3A,A6,00,E6,00,00,31,
3007813,00000116,false,Rx,0,8,F0,0A,01,04,00,00,00,FF,
3007826,00000381,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,1F,
3016819,00000106,false,Rx,0,8,89,8B,CC,04,08,00,F6,30,
3016841,0000011E,false,Rx,0,8,29,0B,00,00,00,00,00,00,
3016970,000000A7,false,Rx,0,8,42,35,A0,80,FE,05,A8,3E,
3016985,000000A8,false,Rx,0,8,B7,A5,5E,18,86,64,F0,10,
3016998,0000011D,false,Rx,0,8,33,0C,00,C8,00,00,00,00,
3017012,00000086,false,Rx,0,8,3A,07,27,00,00,00,00,00,
3017025,0000009F,false,Rx,0,8,09,37,17,00,03,1B,00,40,
3017038,0000012E,false,Rx,0,8,7F,E6,7F,00,FE,00,C0,FF,
3027262,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
3027288,000000FD,false,Rx,0,8,09,DB,1F,80,00,00,00,00,
3030033,00000104,false,Rx,0,8,F2,3B,A6,00,E6,00,00,31,
3030047,00000116,false,Rx,0,8,94,0B,01,04,00,00,00,FF,
3030060,00000392,false,Rx,0,8,AC,28,00,00,00,00,00,04,
3030172,17F00013,true,Rx,0,8,20,13,00,00,00,00,00,80,
3030186,000000A7,false,Rx,0,8,73,26,A0,80,FE,05,A8,3E,
3030199,000000A8,false,Rx,0,8,6C,A6,7E,18,86,64,F8,10,
3030212,0000011B,false,Rx,0,8,00,20,00,00,00,00,00,00,
3030225,00000120,false,Rx,0,8,21,0B,00,00,01,04,FF,01,
3040047,00000117,false,Rx,0,8,EC,06,00,40,68,00,00,FF,
3040195,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
3040208,00000101,false,Rx,0,8,0E,0C,84,FB,A1,05,40,00,
3040222,00000106,false,Rx,0,8,9A,8C,CC,04,08,00,F6,30,
3040235,00000668,false,Rx,0,8,82,00,00,29,00,03,86,01,
3040248,0000011E,false,Rx,0,8,3A,0C,00,00,00,00,00,00,
3040261,0000030D,false,Rx,0,4,04,00,00,00,00,00,00,00,
3040274,0000064A,false,Rx,0,4,00,00,00,00,00,00,00,00,
3049894,00000108,false,Rx,0,8,76,1C,D2,26,56,FE,00,00,
3049933,0000011D,false,Rx,0,8,57,0D,00,C8,00,00,00,00,
3050075,00000086,false,Rx,0,8,1C,09,27,00,00,00,00,00,
3050088,0000009F,false,Rx,0,8,2F,39,17,00,03,1B,00,40,
3050101,0000012E,false,Rx,0,8,6C,E7,7F,00,FE,00,C0,FF,
3050115,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
3050128,000000FD,false,Rx,0,8,90,DC,1F,80,00,00,00,00,
3050141,00000104,false,Rx,0,8,E1,3C,A6,00,E6,00,00,31,
3059874,000000AD,false,Rx,0,8,41,E4,BF,FF,00,14,00,00,
3059895,00000040,false,Rx,0,8,CC,0A,00,00,C1,00,00,00,
3059909,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
3060019,00000101,false,Rx,0,8,2F,0D,84,FB,A1,07,40,00,
3060032,00000365,false,Rx,0,8,BE,C6,1B,40,8D,02,A8,7A,
3060045,00000106,false,Rx,0,8,FE,8D,CC,04,08,00,F6,30,
3060059,0000011E,false,Rx,0,8,5E,0D,00,00,00,00,00,00,
3060071,000000A7,false,Rx,0,8,67,29,A0,80,FE,05,A8,3E,
3070234,00000121,false,Rx,0,8,71,0D,00,00,36,69,7E,FE,
3070256,00000117,false,Rx,0,8,CA,08,00,40,68,00,00,FF,
3070270,00000086,false,Rx,0,8,C7,0C,27,00,00,00,00,00,
3073561,0000009F,false,Rx,0,8,F4,3C,17,00,03,1B,00,40,
3073587,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
3073600,00000101,false,Rx,0,8,C2,0E,84,FB,A1,08,40,00,
3073613,00000106,false,Rx,0,8,52,8E,CC,04,08,00,F6,30,
3073627,0000011E,false,Rx,0,8,F2,0E,00,00,00,00,00,00,
3073640,000000A7,false,Rx,0,8,0F,2B,A0,80,FE,05,A8,3E,
3073653,000000A8,false,Rx,0,8,11,AB,7E,18,86,64,00,11,
3073666,00000641,false,Rx,0,8,70,23,2B,58,14,14,E4,52,
3085091,0000012E,false,Rx,0,8,79,E9,7F,00,FE,00,C0,FF,
3085120,00000130,false,Rx,0,8,36,83,27,00,08,00,04,00,
3085265,00000380,false,Rx,0,8,3B,01,40,00,00,00,00,FF,
3085278,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
3085291,000000FD,false,Rx,0,8,E6,DE,1F,80,00,00,00,00,
3085304,00000104,false,Rx,0,8,29,3E,A6,00,E6,00,00,31,
3085317,00000116,false,Rx,0,8,4F,0E,01,04,00,00,00,FF,
3093591,0000030D,false,Rx,0,4,04,00,00,00,00,00,00,00,
3093732,00000381,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,2F,
3093745,00000382,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,2F,
3093758,00000497,false,Rx,0,8,00,60,00,00,64,46,00,20,
3093771,000000A7,false,Rx,0,8,B0,2C,A0,80,FE,05,A8,3E,
3093784,000000A8,false,Rx,0,8,A5,AC,7E,18,86,64,F8,10,
3093820,0000054B,false,Rx,0,8,00,00,00,00,00,00,00,24,
3093833,00000120,false,Rx,0,8,20,0E,00,00,01,04,FF,01,
3102489,000003C0,false,Rx,0,4,70,0D,03,00,00,00,00,00,
3102512,000000AD,false,Rx,0,8,A6,E9,BF,FF,00,14,00,00,
3107528,00000040,false,Rx,0,8,A8,0B,00,00,C1,00,00,00,
3107549,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
3107664,000000FD,false,Rx,0,8,71,DF,1F,80,00,00,00,00,
3107677,00000365,false,Rx,0,8,BE,C6,1B,40,8D,02,A8,7A,
3107690,00000104,false,Rx,0,8,4D,3F,A6,00,E6,00,00,31,
3107704,00000116,false,Rx,0,8,2B,0F,01,04,00,00,00,FF,
3107718,17330710,true,Rx,0,3,31,CF,00,00,00,00,00,00,
3107731,000000A7,false,Rx,0,8,38,2E,60,80,FD,05,A8,3E,
3117721,00000086,false,Rx,0,8,29,00,27,00,00,00,00,00,
3117749,0000009F,false,Rx,0,8,1A,30,17,00,03,1B,00,40,
3117763,0000032A,false,Rx,0,8,E0,04,00,00,44,04,00,00,
3117776,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
3117893,00000101,false,Rx,0,8,51,00,84,FB,A1,09,40,00,
3117906,00000108,false,Rx,0,8,DA,1F,D2,26,56,FE,00,00,
3117920,00000106,false,Rx,0,8,74,80,CC,04,08,00,F6,30,
3117933,0000011E,false,Rx,0,8,D4,00,00,00,00,00,00,00,
3128007,00000116,false,Rx,0,8,69,00,01,04,00,00,00,FF,
3128029,00000392,false,Rx,0,8,C8,29,00,00,00,00,00,04,
3128043,000000A7,false,Rx,0,8,2F,20,60,80,FD,05,A8,3E,
3128151,000000A8,false,Rx,0,8,44,A0,7E,18,86,64,D4,10,
3128183,0000011B,false,Rx,0,8,00,20,00,00,00,00,00,00,
3128196,00000120,false,Rx,0,8,3F,00,00,00,01,04,FF,01,
3128209,00000121,false,Rx,0,8,9A,00,00,00,36,69,7E,FE,
3128222,000002B7,false,Rx,0,8,05,0B,00,00,00,00,00,00,
